49208.5,1.3350515463917525,4.0,anorganik
18585.5,1.113861386138614,1.0,anorganik
4231.0,1.2053571428571428,4.0,anorganik
21822.5,1.5461538461538462,5.0,anorganik
1337.0,7.733333333333333,3.0,anorganik
127.0,1.9047619047619047,4.0,anorganik
73932.5,0.703125,6.0,anorganik
149.5,0.64,7.0,anorganik
77853.0,1.065217391304348,6.0,anorganik
28526.5,0.7729083665338645,6.0,anorganik
36456.5,1.2923076923076924,5.0,anorganik
10901.0,1.124031007751938,6.0,anorganik
5336.0,2.7017543859649122,4.0,anorganik
38282.0,1.5722543352601157,5.0,anorganik
210.0,17.428571428571427,2.0,anorganik
48220.5,1.7857142857142858,4.0,anorganik
27365.5,1.311377245508982,5.0,anorganik
153.0,1.9090909090909092,5.0,anorganik
29962.0,1.2185792349726776,4.0,anorganik
32430.5,1.2228260869565217,4.0,anorganik
97912.5,1.1614583333333333,3.0,anorganik
61707.0,0.8429752066115702,4.0,anorganik
245.0,1.7428571428571429,4.0,anorganik
99511.0,0.90625,5.0,anorganik
25520.5,1.3885714285714286,4.0,anorganik
20596.0,1.03125,6.0,anorganik
89020.5,1.735593220338983,5.0,anorganik
11059.5,0.5529411764705883,4.0,anorganik
124.5,1.0625,5.0,anorganik
2825.0,2.6222222222222222,5.0,anorganik
5957.5,3.0,3.0,anorganik
92047.5,1.5609756097560976,7.0,anorganik
94655.0,1.0554016620498614,4.0,anorganik
129146.5,0.9739583333333334,5.0,anorganik
109950.5,1.1302083333333333,4.0,anorganik
116079.0,1.2109375,3.0,anorganik
118090.0,1.1614583333333333,4.0,anorganik
356.0,0.6060606060606061,4.0,anorganik
2842.5,0.9158878504672897,4.0,anorganik
103.0,0.28,4.0,anorganik
90976.5,1.1015625,5.0,anorganik
119.0,0.14583333333333334,2.0,anorganik
336.5,2.888888888888889,3.0,anorganik
64559.5,0.800531914893617,4.0,anorganik
128.0,1.1333333333333333,4.0,anorganik
138.0,0.25,4.0,anorganik
129.5,0.3225806451612903,6.0,anorganik
116059.5,1.1901041666666667,5.0,anorganik
102.0,0.5357142857142857,6.0,anorganik
428.0,2.0833333333333335,4.0,anorganik
105655.0,1.3177083333333333,3.0,anorganik
109596.5,1.5238095238095237,6.0,anorganik
334.5,0.5208333333333334,3.0,anorganik
45936.5,0.6925925925925925,4.0,anorganik
140.5,1.6666666666666667,7.0,anorganik
120.0,3.272727272727273,3.0,anorganik
421.5,0.35294117647058826,3.0,anorganik
44371.5,1.0683760683760684,6.0,anorganik
10253.0,1.0534351145038168,6.0,anorganik
32576.0,0.7257383966244726,4.0,anorganik
133716.5,1.673202614379085,4.0,anorganik
114316.5,1.3473684210526315,5.0,anorganik
92964.0,1.3333333333333333,6.0,anorganik
111035.0,1.4755043227665705,3.0,anorganik
35701.0,1.3529411764705883,4.0,anorganik
107350.0,1.1119791666666667,3.0,anorganik
229.5,1.4285714285714286,7.0,anorganik
142858.5,1.3020833333333333,4.0,anorganik
105.5,4.555555555555555,4.0,anorganik
247.0,1.0833333333333333,8.0,anorganik
352.0,0.509090909090909,3.0,anorganik
190.0,0.7666666666666667,6.0,anorganik
1125.5,1.35,5.0,anorganik
107298.5,1.024793388429752,4.0,anorganik
19936.5,0.6792452830188679,5.0,anorganik
135.5,0.7407407407407407,4.0,anorganik
99985.5,0.9270833333333334,4.0,anorganik
442.0,0.4318181818181818,4.0,anorganik
1393.0,0.45901639344262296,4.0,anorganik
157.0,0.06329113924050633,2.0,anorganik
264.5,3.6363636363636362,3.0,anorganik
6941.5,1.1041666666666667,4.0,anorganik
332.5,16.285714285714285,2.0,anorganik
80351.0,1.6363636363636365,6.0,anorganik
407.0,1.0952380952380953,4.0,anorganik
110534.0,0.9453125,4.0,anorganik
121946.5,1.25,4.0,anorganik
55476.5,1.4478114478114479,6.0,anorganik
20926.5,1.0301204819277108,8.0,anorganik
111.0,0.3,3.0,anorganik
93505.0,1.6305732484076434,6.0,anorganik
108361.5,1.26536312849162,4.0,anorganik
107706.0,0.96875,4.0,anorganik
9714.5,1.6576576576576576,5.0,anorganik
10549.0,1.536,4.0,anorganik
128658.0,1.3020833333333333,4.0,anorganik
128911.5,1.0546875,5.0,anorganik
107.0,1.8095238095238095,7.0,anorganik
138218.5,1.1302083333333333,7.0,anorganik
37604.0,0.5089820359281437,3.0,anorganik
91653.0,1.0260416666666667,3.0,anorganik
102174.5,0.8854166666666666,4.0,anorganik
30885.0,0.7307692307692307,4.0,anorganik
23376.5,0.966824644549763,3.0,anorganik
192.5,0.7105263157894737,6.0,anorganik
4612.0,0.6260869565217392,4.0,anorganik
112.5,1.5384615384615385,5.0,anorganik
136.0,0.37735849056603776,2.0,anorganik
144743.5,1.3203125,6.0,anorganik
155158.5,1.3333333333333333,5.0,anorganik
181.5,0.5416666666666666,4.0,anorganik
107.0,0.8260869565217391,4.0,anorganik
137837.5,1.1484375,4.0,anorganik
143.5,1.6470588235294117,4.0,anorganik
111.0,2.5384615384615383,3.0,anorganik
100925.5,1.1485411140583555,4.0,anorganik
792.5,0.45098039215686275,4.0,anorganik
30559.0,0.80859375,4.0,anorganik
126060.0,0.9557291666666666,4.0,anorganik
24455.0,0.37777777777777777,4.0,anorganik
8931.5,1.0304568527918783,5.0,organik
19815.0,1.66,7.0,organik
4192.0,15.470588235294118,2.0,organik
17003.5,1.549618320610687,7.0,organik
362.0,22.8,2.0,organik
365.5,0.8333333333333334,3.0,organik
216.5,0.6551724137931034,2.0,organik
393.0,0.375,3.0,organik
634.0,1.2424242424242424,7.0,organik
139.5,1.391304347826087,5.0,organik
123.5,0.8709677419354839,4.0,organik
102.5,0.7741935483870968,3.0,organik
1034.0,12.153846153846153,2.0,organik
28075.5,1.5027322404371584,5.0,organik
1992.0,0.726027397260274,6.0,organik
26988.0,1.9253731343283582,4.0,organik
275.5,0.8181818181818182,9.0,organik
195.5,0.9473684210526315,5.0,organik
311.0,2.8125,6.0,organik
566.0,1.4444444444444444,4.0,organik
9308.0,0.654320987654321,5.0,organik
16736.5,3.202020202020202,5.0,organik
27783.0,1.7857142857142858,3.0,organik
431.5,1.037037037037037,6.0,organik
327.5,1.3636363636363635,6.0,organik
1243.0,3.066666666666667,3.0,organik
372.0,1.7586206896551724,3.0,organik
134.5,2.272727272727273,7.0,organik
332.5,0.9736842105263158,5.0,organik
478.5,1.3888888888888888,5.0,organik
49867.0,0.6654545454545454,4.0,organik
262.0,2.6,3.0,organik
140.0,1.0869565217391304,6.0,organik
9389.0,2.3195876288659796,4.0,organik
104.0,1.75,7.0,organik
4364.5,4.12,5.0,organik
2162.5,1.0158730158730158,6.0,organik
41519.5,1.5027322404371584,6.0,organik
150.5,0.7272727272727273,5.0,organik
140.5,1.2222222222222223,6.0,organik
100.5,1.9230769230769231,5.0,organik
334.0,1.9130434782608696,6.0,organik
3785.5,2.0533333333333332,4.0,organik
177.5,0.7037037037037037,7.0,organik
264.0,1.2307692307692308,5.0,organik
106.5,4.0,3.0,organik
1067.5,0.8607594936708861,7.0,organik
1346.0,0.8181818181818182,3.0,organik
35067.5,1.25,5.0,organik
258.0,1.5789473684210527,3.0,organik
128.5,1.0476190476190477,5.0,organik
801.5,4.619047619047619,3.0,organik
253.0,1.04,6.0,organik
19251.0,1.8156028368794326,4.0,organik
100.5,1.6470588235294117,5.0,organik
391.0,2.1,4.0,organik
145.0,0.6944444444444444,5.0,organik
239.0,1.2173913043478262,6.0,organik
23248.5,1.308641975308642,6.0,organik
108.0,1.0,4.0,organik
107.0,1.5,6.0,organik
49818.0,1.4074074074074074,4.0,organik
284.5,1.7894736842105263,8.0,organik
115.5,1.2857142857142858,6.0,organik
32143.5,1.2,6.0,organik
246.0,1.1363636363636365,5.0,organik
3605.5,1.726027397260274,4.0,organik
36123.0,1.7857142857142858,6.0,organik
284.0,2.5,3.0,organik
177.5,1.4791666666666667,3.0,organik
324.0,0.6285714285714286,3.0,organik
203.0,0.30303030303030304,5.0,organik
431.5,2.9047619047619047,4.0,organik
189.5,3.764705882352941,2.0,organik
158.0,1.6153846153846154,5.0,organik
367.0,6.8,3.0,organik
1526.5,0.35964912280701755,5.0,organik
31933.0,1.7857142857142858,5.0,organik
109.5,1.2222222222222223,5.0,organik
344.5,2.4444444444444446,3.0,organik
129.5,2.25,4.0,organik
127.0,0.8947368421052632,6.0,organik
15728.0,0.9878048780487805,4.0,organik
178.5,1.0434782608695652,7.0,organik
35205.0,0.8699551569506726,4.0,organik
4185.5,10.227272727272727,3.0,organik
905.0,2.608695652173913,4.0,organik
49922.0,0.9521739130434783,4.0,organik
3069.0,2.411764705882353,4.0,organik
7204.0,1.325,6.0,organik
145.0,1.3333333333333333,6.0,organik
11176.5,1.6020408163265305,6.0,organik
49648.5,1.7857142857142858,4.0,organik
4420.0,14.5,2.0,organik
102.5,1.1904761904761905,4.0,organik
2995.5,3.130434782608696,2.0,organik
7416.0,3.180722891566265,6.0,organik
136.0,0.8260869565217391,6.0,organik
7051.0,2.2298850574712645,5.0,organik
12480.0,2.8947368421052633,5.0,organik
201758.0,1.5638888888888889,4.0,organik
11982546.5,1.3333333333333333,4.0,organik
